,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,g_1_innerrad,g_1_width,g_1_thickness,g_1_dist
22,1.0035376466251916e-06,1.1291638137406501,150.0,2.172252707278671,6.761202198357112,255.7952396398799,136.89541253425585,10.630247603849986,4.624902708861591,136.50104883527885
23,1.0052224839137612e-06,2.0590684758872513,150.0,2.0015414195708043,13.377612221431072,255.8280074805242,93.31111646930438,9.034639659637143,19.425343639073734,92.35521238662228
24,1.0060157076356608e-06,0.3079636147414333,149.99990367129521,2.0,2.0,255.59432369195173,111.2584169866884,2.009199432470723,4.152374907011075,182.40960493494563
25,9.377161752212814e-06,92.60890491346657,150.0,20.0,19.9999930332239,57.75679665701128,138.56896197390077,12.903717058879895,8.745515717536428,94.03293976110112
26,9.377162010733723e-06,92.60892557496973,150.0,20.0,19.999993766953104,57.75678824129102,111.20184442757959,15.825337744085243,18.089770971960853,7.734763916183269
27,9.577803935510536e-06,35.084458506549154,150.0,19.999988078209498,7.523192186019549,57.43609088322658,147.61593387616006,10.88668939952602,7.08791129456997,80.01853777961783
28,9.608909919999743e-06,9.33718955481952,150.0,20.0,2.0,57.38708146027501,149.26233577592197,17.122457027602227,9.291919649379855,6.7379197459923486
29,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,2.6031385069430852,17.677192678832583,18.31082042083097,172.39719263672583
30,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,78.77619571836448,17.05094436770262,13.963922446977223,266.17297836820933
31,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,67.58852594119163,8.457479105396606,12.877217783750732,217.64731298898167
32,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,45.21507060540053,3.400222587972591,18.625283982265625,252.8451914144605
33,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,17.18257810735285,15.689752361802178,14.31268162406986,141.44712093459688
34,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,66.16978615534431,18.541975986507293,13.407728954110324,256.66810550707146
35,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,53.82011629907304,4.823084455929693,4.716042357561026,176.44006100681855
36,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,69.68001822894057,14.351997504510367,2.8979102685112683,236.88011617240633
37,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,64.44714880911734,3.717890863427041,14.452295689129526,263.1362503076651
38,0.0002867944253671033,2.367731438545133,150.0,20.0,2.0,300.0,19.444818850816702,19.610976660649584,19.039857887958853,118.84298642253464
39,0.0002867944253671033,2.367731438545133,150.0,20.0,2.0,300.0,54.73390988545494,19.15208185817116,7.395085734552049,220.2762993110482
40,0.0002867944253671033,2.367731438545133,150.0,20.0,2.0,300.0,29.65145498318866,14.94796835896174,4.767111507336218,195.86377251952
41,0.0004340311454236305,2.42275868345061,150.0,2.0,20.0,300.0,36.06354791878668,6.4815224845379245,4.329222059994988,252.72805786775592
42,0.0004340311454236305,2.42275868345061,150.0,2.0,20.0,300.0,37.994347046070445,9.968347893592771,12.807551946557536,256.5041682240468
43,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,55.59336303195732,2.5368625133419203,13.624234825545498,234.05163910650208
44,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,29.028311957060634,8.353746722092811,8.871474306779756,218.51261210036506
45,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,31.738758240287616,3.098974607256136,11.149159143267461,129.35649618983038
46,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,53.096402048326986,2.4732275293470067,10.636694245744943,197.5242572338771
47,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,27.54033839005154,13.452487399283456,7.565734456369892,278.820866381638
48,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,21.645206992849786,16.943233063205657,16.873252756551306,261.4634959597173
49,0.0022375150181476494,0.35266587228808344,1.0,20.0,2.0,300.0,4.288658977487483,13.191579244304801,2.850698243219033,65.05611046201155
